id|name|url
392|Lorne_Greene|http://dbpedia.org/resource/Lorne_Greene
393|James_Randi|http://dbpedia.org/resource/James_Randi
394|Alex_Lifeson|http://dbpedia.org/resource/Alex_Lifeson
395|Bobby_Hull|http://dbpedia.org/resource/Bobby_Hull
396|Robert_Bourassa|http://dbpedia.org/resource/Robert_Bourassa
397|Cory_Doctorow|http://dbpedia.org/resource/Cory_Doctorow
398|Bob_Rock|http://dbpedia.org/resource/Bob_Rock
399|Joe_Shuster|http://dbpedia.org/resource/Joe_Shuster
400|Raymond_Massey|http://dbpedia.org/resource/Raymond_Massey
401|Robert_Roode|http://dbpedia.org/resource/Robert_Roode
402|Anna_Paquin|http://dbpedia.org/resource/Anna_Paquin
403|René_Balcer|http://dbpedia.org/resource/René_Balcer
404|Fay_Wray|http://dbpedia.org/resource/Fay_Wray
405|Aleksandra_Wozniak|http://dbpedia.org/resource/Aleksandra_Wozniak
406|Percy_Faith|http://dbpedia.org/resource/Percy_Faith
407|Devin_Townsend|http://dbpedia.org/resource/Devin_Townsend
408|Maurice_Duplessis|http://dbpedia.org/resource/Maurice_Duplessis
409|Nathalie_Tauziat|http://dbpedia.org/resource/Nathalie_Tauziat
410|Fernando_González|http://dbpedia.org/resource/Fernando_González
411|Pablo_Neruda|http://dbpedia.org/resource/Pablo_Neruda
412|Marcelo_Ríos|http://dbpedia.org/resource/Marcelo_Ríos
413|Paul_Capdeville|http://dbpedia.org/resource/Paul_Capdeville
414|José_A._Santos|http://dbpedia.org/resource/José_A._Santos
415|Michelle_Bachelet|http://dbpedia.org/resource/Michelle_Bachelet
416|Chiang_Kai-shek|http://dbpedia.org/resource/Chiang_Kai-shek
417|Sun_Yat-sen|http://dbpedia.org/resource/Sun_Yat-sen
418|Confucius|http://dbpedia.org/resource/Confucius
419|Deng_Xiaoping|http://dbpedia.org/resource/Deng_Xiaoping
420|Hu_Jintao|http://dbpedia.org/resource/Hu_Jintao
421|Cao_Cao|http://dbpedia.org/resource/Cao_Cao
422|Zhou_Enlai|http://dbpedia.org/resource/Zhou_Enlai
423|Kangxi_Emperor|http://dbpedia.org/resource/Kangxi_Emperor
424|Qin_Shi_Huang|http://dbpedia.org/resource/Qin_Shi_Huang
425|Liu_Bei|http://dbpedia.org/resource/Liu_Bei
426|Jet_Li|http://dbpedia.org/resource/Jet_Li
427|Wen_Jiabao|http://dbpedia.org/resource/Wen_Jiabao
428|John_Woo|http://dbpedia.org/resource/John_Woo
429|Peng_Shuai|http://dbpedia.org/resource/Peng_Shuai
430|Wu_Zetian|http://dbpedia.org/resource/Wu_Zetian
431|I._M._Pei|http://dbpedia.org/resource/I._M._Pei
432|Puyi|http://dbpedia.org/resource/Puyi
433|Jiang_Zemin|http://dbpedia.org/resource/Jiang_Zemin
434|Hongwu_Emperor|http://dbpedia.org/resource/Hongwu_Emperor
435|Zhang_Yimou|http://dbpedia.org/resource/Zhang_Yimou
436|Yao_Ming|http://dbpedia.org/resource/Yao_Ming
437|Seiji_Ozawa|http://dbpedia.org/resource/Seiji_Ozawa
438|Yongle_Emperor|http://dbpedia.org/resource/Yongle_Emperor
439|Sun_Tiantian|http://dbpedia.org/resource/Sun_Tiantian
440|Faye_Wong|http://dbpedia.org/resource/Faye_Wong
441|Shakira|http://dbpedia.org/resource/Shakira
442|Gabriel_García_Márquez|http://dbpedia.org/resource/Gabriel_García_Márquez
443|Juan_Pablo_Montoya|http://dbpedia.org/resource/Juan_Pablo_Montoya
444|Juanes|http://dbpedia.org/resource/Juanes
445|Álvaro_Uribe|http://dbpedia.org/resource/Álvaro_Uribe
446|John_Leguizamo|http://dbpedia.org/resource/John_Leguizamo
447|Alejandro_Falla|http://dbpedia.org/resource/Alejandro_Falla
448|Josip_Broz_Tito|http://dbpedia.org/resource/Josip_Broz_Tito
449|Diocletian|http://dbpedia.org/resource/Diocletian
450|Goran_Ivanišević|http://dbpedia.org/resource/Goran_Ivanišević
451|Nikola_Tesla|http://dbpedia.org/resource/Nikola_Tesla
452|Ivo_Karlović|http://dbpedia.org/resource/Ivo_Karlović
453|Rudolf_Steiner|http://dbpedia.org/resource/Rudolf_Steiner
454|Mario_Ančić|http://dbpedia.org/resource/Mario_Ančić
455|Iva_Majoli|http://dbpedia.org/resource/Iva_Majoli
456|Valens|http://dbpedia.org/resource/Valens
457|Jelena_Kostanić_Tošić|http://dbpedia.org/resource/Jelena_Kostanić_Tošić
458|Fidel_Castro|http://dbpedia.org/resource/Fidel_Castro
459|Gloria_Estefan|http://dbpedia.org/resource/Gloria_Estefan
460|Fulgencio_Batista|http://dbpedia.org/resource/Fulgencio_Batista
461|Celia_Cruz|http://dbpedia.org/resource/Celia_Cruz
462|Andy_García|http://dbpedia.org/resource/Andy_García
463|Konnan|http://dbpedia.org/resource/Konnan
464|Desi_Arnaz|http://dbpedia.org/resource/Desi_Arnaz
465|José_Raúl_Capablanca|http://dbpedia.org/resource/José_Raúl_Capablanca
466|Italo_Calvino|http://dbpedia.org/resource/Italo_Calvino
467|José_Martí|http://dbpedia.org/resource/José_Martí
468|Sigmund_Freud|http://dbpedia.org/resource/Sigmund_Freud
469|Gustav_Mahler|http://dbpedia.org/resource/Gustav_Mahler
470|Franz_Kafka|http://dbpedia.org/resource/Franz_Kafka
471|Antonín_Dvořák|http://dbpedia.org/resource/Antonín_Dvořák
472|Martina_Navratilova|http://dbpedia.org/resource/Martina_Navratilova
473|Martin_Damm|http://dbpedia.org/resource/Martin_Damm
474|Charles_IV,_Holy_Roman_Emperor|http://dbpedia.org/resource/Charles_IV,_Holy_Roman_Emperor
475|Radek_Štěpánek|http://dbpedia.org/resource/Radek_Štěpánek
476|Ivan_Lendl|http://dbpedia.org/resource/Ivan_Lendl
477|Tom_Stoppard|http://dbpedia.org/resource/Tom_Stoppard
478|Helena_Suková|http://dbpedia.org/resource/Helena_Suková
479|Jana_Novotná|http://dbpedia.org/resource/Jana_Novotná
480|Jiří_Novák|http://dbpedia.org/resource/Jiří_Novák
481|Leoš_Janáček|http://dbpedia.org/resource/Leoš_Janáček
482|Tomáš_Berdych|http://dbpedia.org/resource/Tomáš_Berdych
483|Václav_Havel|http://dbpedia.org/resource/Václav_Havel
484|Cyril_Suk|http://dbpedia.org/resource/Cyril_Suk
485|Rainer_Maria_Rilke|http://dbpedia.org/resource/Rainer_Maria_Rilke
486|Madeleine_Albright|http://dbpedia.org/resource/Madeleine_Albright
487|František_Čermák|http://dbpedia.org/resource/František_Čermák
488|Pavel_Vízner|http://dbpedia.org/resource/Pavel_Vízner
489|Petr_Korda|http://dbpedia.org/resource/Petr_Korda
490|Daniel_Vacek|http://dbpedia.org/resource/Daniel_Vacek
491|Jakob_Hlasek|http://dbpedia.org/resource/Jakob_Hlasek
492|Prince_Rupert_of_the_Rhine|http://dbpedia.org/resource/Prince_Rupert_of_the_Rhine
493|Edmund_Husserl|http://dbpedia.org/resource/Edmund_Husserl
494|Bedřich_Smetana|http://dbpedia.org/resource/Bedřich_Smetana
495|David_Rikl|http://dbpedia.org/resource/David_Rikl
496|Lukáš_Dlouhý|http://dbpedia.org/resource/Lukáš_Dlouhý
497|Barbora_Záhlavová-Strýcová|http://dbpedia.org/resource/Barbora_Záhlavová-Strýcová
498|David_Prinosil|http://dbpedia.org/resource/David_Prinosil
