824633754658|2011-01-26T15:01:40.268+0000|27.54.144.240|Firefox|great|5
962072708147|2011-04-19T09:47:18.430+0000|27.54.144.240|Firefox|About David Gilmour,  including 74.5 million unitAbout John Williams,  resident of |83
1786706428995|2012-04-12T18:12:24.824+0000|27.116.23.111|Internet Explorer|I see|5
1511828522067|2011-11-27T07:16:42.922+0000|203.174.27.76|Firefox|ok|2
1236950615140|2011-08-26T13:12:28.757+0000|203.174.27.76|Firefox|duh|3
687194801268|2010-12-16T20:02:29.602+0000|203.174.27.76|Firefox|maybe|5
1374389568645|2011-10-11T18:44:31.539+0000|203.174.27.76|Firefox|thanks|6
1374389568662|2011-10-13T10:01:34.311+0000|114.128.100.48|Chrome|fine|4
1374389568678|2011-10-11T23:03:38.804+0000|27.54.144.240|Firefox|great|5
1374389568695|2011-10-13T06:04:32.457+0000|80.94.167.126|Firefox|duh|3
1374389568711|2011-10-13T18:43:49.983+0000|80.94.167.126|Firefox|I see|5
824633754840|2011-01-05T05:24:08.329+0000|31.15.9.20|Chrome|About Freddie Mercury,  of the greatest voicAbout Reba McEntire, United States, |80
1786706429476|2012-04-09T18:57:20.982+0000|101.209.68.58|Safari|cool|4
137438987843|2010-04-07T17:52:19.008+0000|213.55.127.9|Internet Explorer|thx|3
274877941331|2010-06-29T21:33:21.588+0000|101.209.68.58|Safari|About Belarus, n the country is RussiaAbout United States, States by federal policAbout Ri|90
274877941347|2010-07-01T04:00:19.552+0000|101.209.68.58|Safari|About C. S. Lewis, t the age ofAbout William Morris,  His best-knAbout John Ford, (baptise|90
1649267476083|2012-02-23T07:44:42.868+0000|204.79.148.238|Firefox|yes|3
1649267476099|2012-02-21T10:21:12.310+0000|204.79.200.86|Firefox|LOL|3
687194802124|2010-11-11T16:58:53.564+0000|61.3.163.148|Internet Explorer|I see|5
1236950616029|2011-07-20T11:52:25.410+0000|101.96.123.212|Firefox|no|2
1786706429934|2012-04-21T10:55:10.363+0000|115.165.166.204|Internet Explorer|About James Cameron, eron's directorial efforts have grossed approximately US$2 billion i|89
549755848704|2010-09-24T21:15:03.622+0000|63.135.28.32|Firefox|About Aurelian, tin: Lucius Domitius Aurelianus AugustAbout River: The Joni|75
962072709136|2011-05-02T22:27:58.257+0000|118.102.7.213|Chrome|maybe|5
1924145383456|2012-05-25T10:31:55.082+0000|41.76.138.136|Opera|cool|4
1511828523057|2011-12-13T14:31:17.546+0000|31.43.23.137|Safari|right|5
412316895297|2010-08-29T15:43:41.531+0000|143.108.178.52|Chrome|About Bill Clinton, as the first president of the baby boomAbout Man vs. Machine, d is his fourth album to be releas|116
1511828523089|2011-12-23T03:23:06.158+0000|1.4.4.222|Firefox|About Put It in a Love Song, for selling over 35,000 units. It also peaked at number twent|90
549755848823|2010-10-14T12:34:58.075+0000|31.131.8.246|Internet Explorer|LOL|3
1236950616200|2011-09-05T11:26:58.003+0000|1.0.61.236|Internet Explorer|thanks|6
2061584337048|2012-08-07T00:35:53.996+0000|41.190.225.153|Chrome|good|4
274877941929|2010-05-24T10:52:23.114+0000|143.108.178.52|Chrome|ok|2
1374389569727|2011-09-14T21:33:29.332+0000|125.234.196.171|Chrome|ok|2
274877941970|2010-06-15T20:07:54.417+0000|14.0.0.223|Firefox|About Aurelian, tles never occurred in written form onAbout Ulysses S. Gran|75
412316895458|2010-08-03T09:52:21.804+0000|183.90.164.34|Firefox|thx|3
1236950616306|2011-07-10T12:39:54.295+0000|111.65.247.63|Chrome|no|2
1924145383683|2012-05-20T05:05:49.711+0000|14.102.131.78|Firefox|cool|4
1924145383698|2012-05-21T10:25:51.317+0000|206.223.130.191|Internet Explorer|About Australia, itting of the Australian Parliament inAbout Freak Me, rfo|74
1511828523298|2011-12-14T15:37:31.782+0000|202.69.55.15|Chrome|no|2
1511828523326|2011-11-16T23:57:37.746+0000|41.203.145.35|Firefox|ok|2
1511828523342|2011-12-07T14:50:25.123+0000|1.1.57.233|Internet Explorer|cool|4
1924145383774|2012-07-03T14:41:54.993+0000|61.3.163.148|Internet Explorer|fine|4
1511828523374|2011-12-01T05:28:34.508+0000|119.63.83.1|Opera|About Andrew Lloyd Webber, n a decade both in the West End and onAbout Love|75
2061584337278|2012-08-28T07:33:08.873+0000|180.93.110.235|Firefox|About Love Metal, . This is HIM's first album that made the band popular to a wider publ|88
412316895632|2010-08-31T12:33:16.555+0000|124.29.204.112|Firefox|thanks|6
412316895648|2010-08-29T00:57:34.257+0000|27.54.169.45|Chrome|cool|4
412316895664|2010-08-29T16:06:43.839+0000|119.17.195.59|Internet Explorer|right|5
412316895680|2010-08-28T22:50:39.423+0000|197.255.185.255|Chrome|fine|4
412316895697|2010-08-29T20:49:04.801+0000|31.131.8.246|Internet Explorer|no way!|7
412316895713|2010-08-31T08:27:01.071+0000|143.108.178.52|Chrome|fine|4
412316895730|2010-08-31T06:20:05.265+0000|113.197.52.44|Firefox|maybe|5
412316895747|2010-09-01T03:30:31.545+0000|124.29.204.112|Firefox|great|5
412316895765|2010-08-30T09:15:57.436+0000|203.223.33.44|Internet Explorer|About H. P. Lovecraft, arol Oates,About David Letterman, as ranked #About Joseph Goebbels,  burni|97
412316895781|2010-08-30T13:03:31.158+0000|183.90.164.34|Firefox|fine|4
412316895796|2010-08-31T12:05:51.956+0000|27.20.108.250|Firefox|About Haile Selassie I, f the Bible, God inAbout Queen Victoria, h in 1861,|75
412316895813|2010-08-30T23:20:28.834+0000|1.10.58.139|Firefox|About Victor Hugo,  – 22 May 1885) wAbout Bono, obo. It is distinAbout Muddy Waters, sh blues explosioAbout Czech Republic, e 18th century thAbout Italy, s the world'|166
412316895830|2010-08-29T22:25:01.959+0000|27.20.108.250|Firefox|About Celine Dion, assing 175 milliAbout Cleopatra VII, of her aestheticAbout |78
412316895845|2010-08-31T16:58:15.709+0000|31.43.23.137|Safari|cool|4
412316895863|2010-08-30T09:48:42.377+0000|31.43.23.137|Safari|great|5
412316895879|2010-08-30T15:34:25.732+0000|1.21.123.212|Internet Explorer|About Saint George, a Palaestina and a soAbout Hank Williams, ll of his time to his|83
412316895896|2010-08-30T06:32:04.619+0000|27.20.108.250|Firefox|About Haile Selassie I, chemical weapons About Janis Joplin, nd Roll as well aAbout |84
412316895912|2010-08-29T16:54:12.464+0000|180.148.3.110|Internet Explorer|ok|2
412316895928|2010-08-31T09:22:06.588+0000|27.20.108.250|Firefox|ok|2
412316895945|2010-08-29T15:33:47.020+0000|31.131.8.246|Internet Explorer|yes|3
412316895961|2010-08-30T10:39:58.153+0000|27.151.61.87|Chrome|About Haile Selassie I, 0,000 and 800,0About Isaac Hayes, cted into the SAbout Samoa|84
412316895978|2010-08-30T15:35:18.663+0000|61.3.163.148|Internet Explorer|roflol|6
412316895995|2010-08-31T02:45:54.052+0000|1.4.4.222|Firefox|roflol|6
412316896011|2010-08-30T03:20:05.733+0000|63.135.28.32|Firefox|roflol|6
412316896027|2010-08-31T04:48:56.296+0000|31.131.8.246|Internet Explorer|right|5
412316896045|2010-08-30T22:35:19.092+0000|14.0.0.223|Firefox|About Michel Foucault, ial in academic cAbout Britney Spears, try Association oAbou|83
412316896061|2010-08-29T06:07:38.073+0000|113.197.52.44|Firefox|no|2
412316896078|2010-08-30T01:31:43.718+0000|110.232.83.230|Firefox|About Peter Paul Rubens, nist schoAbout John Ruskin, literaturAbout Robert A. He|80
412316896094|2010-08-30T11:23:16.530+0000|62.122.29.222|Opera|About Haile Selassie I,  estimated aAbout Salman Rushdie, ory UniversiAbout Peter Seller|88
412316896111|2010-08-30T08:01:28.401+0000|63.135.28.32|Firefox|About Yasser Arafat, a brief civil war. Forced out of Jordan andAbout Miles Davis, zz music, including bebop, cool jazz, hard About British Raj, an Empire and issued pa|168
412316896440|2010-07-18T17:48:07.582+0000|41.178.237.54|Chrome|no way!|7
412316896455|2010-07-19T20:11:07.429+0000|91.147.69.14|Chrome|thanks|6
1374389570776|2011-10-22T21:37:41.456+0000|41.178.237.54|Chrome|good|4
1374389570791|2011-10-23T05:56:43.547+0000|91.147.69.14|Chrome|ok|2
824633756920|2011-01-27T12:22:22.824+0000|41.178.237.54|Chrome|fine|4
962072710414|2011-04-09T15:31:49.244+0000|27.6.225.75|Firefox|About Part of the Union,  commercial direction the writing partnership of Hudson and|84
549755850015|2010-10-22T09:28:39.484+0000|91.147.69.14|Chrome|fine|4
549755850031|2010-10-22T22:10:02.884+0000|91.147.69.14|Chrome|About Morrissey, escribed as dramatic,About Leave Me Alone, ingdom respectively |80
1924145385014|2012-06-11T10:23:06.814+0000|1.0.9.140|Chrome|ok|2
1786706431558|2012-03-31T04:51:14.643+0000|27.12.143.194|Firefox|About Charles I of England, s, which challenged his attempts to overrule an|75
2061584338519|2012-07-14T15:24:38.241+0000|103.1.126.93|Chrome|About Augustine of Hippo, mation due to hiAbout Shakira, nter the Miss GuAbout James Joyce, e publication of|108
274877943418|2010-07-02T04:43:55.030+0000|103.1.126.93|Chrome|right|5
549755850379|2010-10-31T21:11:46.021+0000|61.95.185.176|Firefox|I see|5
549755850395|2010-10-31T16:23:29.391+0000|103.1.126.93|Chrome|I see|5
549755850411|2010-10-31T22:12:38.793+0000|49.128.108.72|Internet Explorer|About Beyoncé Knowles, o Golden Globe nomiAbout Ho Chi Minh, ilometers (37|74
549755850426|2010-11-01T07:58:30.926+0000|103.1.126.93|Chrome|About Pierre Trudeau, al motto. He retiredAbout Mary of Teck, ttemberg, she w|77
549755850442|2010-11-01T18:28:32.096+0000|49.128.108.72|Internet Explorer|About Son of a Preacher Man, p Ten chart hit for thAbout Eaten Back to Life, on of Deic|87
2061584338984|2012-08-24T17:17:19.757+0000|1.116.116.140|Firefox|no|2
2061584338999|2012-08-24T04:12:06.762+0000|14.196.249.198|Firefox|cool|4
1649267478599|2012-02-20T05:47:58.747+0000|193.34.198.27|Opera|I see|5
962072711271|2011-03-07T10:32:49.164+0000|27.122.106.95|Internet Explorer|yes|3
2061584339064|2012-08-07T06:48:48.530+0000|58.84.205.115|Firefox|ok|2
549755850888|2010-09-14T17:30:59.000+0000|2.100.144.88|Firefox|About Commonwealth of England,  a Commonwealth adopted by the Rump ParliamenAbout Hounds |89
1236950618266|2011-08-12T06:46:38.775+0000|91.147.69.14|Chrome|thanks|6
549755850922|2010-10-21T20:37:44.775+0000|49.194.208.50|Internet Explorer|About Lorenz Hart, reenery, The Lady Is a Tramp, Manhattan, Where or When, Bewitched, Bothere|93
412316897467|2010-08-30T03:52:00.676+0000|49.128.12.111|Firefox|duh|3
1374389571788|2011-10-06T19:04:53.825+0000|14.192.50.165|Chrome|About Dimitri Tiomkin, inovievich TiomkAbout 40oz. to Freedom, nk Records and aAbout Taiwa|90
412316897500|2010-07-24T08:49:20.648+0000|49.194.208.50|Internet Explorer|ok|2
1099511664876|2011-06-15T22:30:15.155+0000|1.116.116.140|Firefox|thanks|6
1099511664891|2011-06-17T07:46:28.859+0000|27.172.200.0|Firefox|About Mohammad Reza Pahlavi, ationalizing many natural resources, and extending suffrage to womAbout Paul McCartney, ography of Pau|131
1099511664908|2011-06-15T13:22:31.244+0000|193.34.198.27|Opera|About David Hockney, Yorkshire and Kensington, LAbout Suriname, y 560,000, most|79
1786706432284|2012-04-08T02:48:18.161+0000|195.234.120.20|Internet Explorer|About Quincy Jones,  1995. He is tied with sound designer WilliAbout Songs from a Ro|84
1786706432300|2012-04-08T17:22:48.383+0000|197.255.185.255|Chrome|no way!|7
1236950618442|2011-07-19T20:00:49.261+0000|195.234.121.71|Firefox|no way!|7
1649267478875|2012-02-05T05:10:38.839+0000|190.84.38.194|Opera|About Maria Theresa, France, Queen Maria CarAbout Felix Mendelssohn, wig Felix Mendelssohn BAbout Grover Clevelan|113
1099511665021|2011-05-31T08:57:07.766+0000|49.0.3.195|Internet Explorer|thx|3
1236950618510|2011-09-02T17:46:44.162+0000|1.37.3.210|Opera|About Maria Theresa, father, Saxony, PrAbout James II of England, lorious RevolutionAb|86
1924145385887|2012-06-30T22:27:31.061+0000|197.255.187.20|Firefox|About World government, between secular authority, represented by the Holy Roman|80
962072711599|2011-03-12T06:44:13.791+0000|195.234.121.71|Firefox|About Maria Theresa, aria Theresa underAbout Patti Smith, ry. Smith's most wAbout Turbo|87
962072711614|2011-03-13T08:16:47.522+0000|190.84.38.194|Opera|thx|3
1511828525519|2011-11-30T10:28:43.239+0000|46.227.239.193|Chrome|good|4
824633758175|2011-02-04T19:43:19.574+0000|195.234.121.71|Firefox|LOL|3
549755851248|2010-10-08T21:47:45.824+0000|88.132.189.158|Chrome|maybe|5
824633758208|2011-02-11T21:01:04.281+0000|88.132.189.158|Chrome|About René Descartes, art from those of his predecessors. In tAbout Brazilian |78
1236950618640|2011-08-26T03:26:53.326+0000|124.158.52.149|Firefox|cool|4
962072711712|2011-04-24T06:27:39.217+0000|196.20.34.16|Firefox|About Mohandas Karamchand Gandhi, ve all for achieving Swaraj—the indepeAbo|75
824633758257|2011-02-03T20:45:13.873+0000|61.11.47.20|Safari|thx|3
274877944385|2010-06-14T00:50:50.783+0000|88.132.189.158|Chrome|About Mobutu Sese Seko,  attempted to purge thAbout Tony Bennett, enter Honoree. He has About Dustin Hoffman, -looking but troubled About Wake Up Lit|149
824633758289|2011-02-04T04:58:38.433+0000|196.20.34.16|Firefox|About Zambia, credited with initiating aAbout Biafra, o known as the Nigeria|76
824633758307|2011-02-03T06:17:18.686+0000|62.102.148.70|Firefox|great|5
824633758324|2011-02-03T19:57:32.989+0000|62.102.148.70|Firefox|I see|5
1511828525700|2012-01-04T21:51:06.078+0000|77.74.119.203|Firefox|About David Cameron, ive Party. He repreAbout Eleanor Roosevelt,  the six colleges lAbout Pakistan, s a semi-industrialAbout M|126
274877944468|2010-06-13T17:45:13.695+0000|78.131.33.84|Internet Explorer|great|5
1511828525732|2012-01-05T01:46:38.505+0000|77.74.119.203|Firefox|maybe|5
824633758388|2011-02-03T04:51:36.733+0000|124.158.52.149|Firefox|cool|4
962072712187|2011-03-29T09:37:44.267+0000|46.19.159.176|Safari|thx|3
1236950619147|2011-08-07T06:48:23.332+0000|80.240.1.170|Internet Explorer|good|4
1511828526108|2011-11-12T20:32:12.178+0000|24.61.94.2|Chrome|LOL|3
2061584340012|2012-07-26T09:54:44.052+0000|24.61.94.2|Chrome|thanks|6
1649267479612|2012-02-06T23:58:22.105+0000|27.131.223.34|Internet Explorer|LOL|3
1511828526156|2011-12-06T08:07:37.233+0000|91.143.233.203|Firefox|thx|3
1649267479645|2012-03-05T05:45:50.659+0000|91.216.97.139|Firefox|About Wilhelm II, German Emperor,  the Kingdom of Prussia from 1About Portugal, nmost cou|89
1374389572717|2011-10-10T23:24:28.798+0000|46.19.159.176|Safari|no way!|7
687194805374|2010-12-31T12:22:25.735+0000|46.175.16.37|Firefox|About Chulalongkorn, wn to the Siamese of his time as PhAbout Justify My Love, hin the top five in many other counAbout The Christmas Song|138
274877945301|2010-06-17T22:16:55.911+0000|201.247.29.80|Chrome|yes|3
687194805733|2010-12-10T08:30:29.591+0000|27.113.142.68|Firefox|About Augustine of Hippo, s also considered a saint, his feast day beAbout South Kore|85
1649267480053|2012-01-23T01:15:38.547+0000|1.1.3.8|Firefox|ok|2
1236950619654|2011-08-24T03:09:30.392+0000|1.1.23.229|Internet Explorer|ok|2
2061584340503|2012-08-03T05:36:32.634+0000|1.1.23.229|Internet Explorer|no|2
1099511666216|2011-06-22T10:30:39.834+0000|27.54.75.46|Firefox|About Augustine of Hippo, t worshipped God. In the Catholic ChurcAbout Singap|77
1649267480120|2012-02-09T06:46:23.545+0000|27.54.75.46|Firefox|I see|5
962072712776|2011-03-22T22:19:12.535+0000|103.1.126.93|Chrome|I see|5
962072712792|2011-03-23T14:40:24.434+0000|1.202.86.113|Chrome|fine|4
962072712808|2011-03-23T07:53:58.901+0000|61.16.220.210|Chrome|no way!|7
687194805882|2010-11-19T09:23:41.127+0000|27.54.75.46|Firefox|About Joseph Haydn, oseph Haydn, was an AuAbout Charles Lindbergh, ing the U.S. out of |87
962072712843|2011-03-22T07:19:45.706+0000|1.88.56.73|Firefox|About Genghis Khan, lectual interactionsAbout George H. W. Bush, mestically, B|78
962072712859|2011-03-22T04:53:15.660+0000|27.113.187.245|Chrome|maybe|5
687194806272|2010-12-02T15:14:47.013+0000|31.134.198.212|Firefox|About Fred Astaire, 10, 1899 – June 22, 198About Spain, illingness to offer botAbout Riv|88
824633759761|2011-01-05T19:10:17.047+0000|118.107.128.185|Chrome|thanks|6
824633759777|2011-01-06T04:48:49.260+0000|109.200.162.181|Internet Explorer|About Albania, on infrastructure. Albania was chosen as the No.1 Destinatio|75
1786706434101|2012-05-04T07:05:50.084+0000|31.12.74.250|Internet Explorer|About Harold Arlen, ritten over 500 songs, a numbAbout Liechtenstein, rld's lowest e|84
687194806343|2010-11-21T20:21:50.789+0000|61.3.163.148|Internet Explorer|roflol|6
687194806359|2010-11-21T02:46:55.569+0000|61.3.163.148|Internet Explorer|thanks|6
1786706434151|2012-03-26T11:21:08.581+0000|27.115.109.171|Opera|ok|2
962072713336|2011-03-07T15:52:20.955+0000|62.93.169.198|Firefox|duh|3
549755852936|2010-10-25T18:51:08.378+0000|49.194.208.50|Internet Explorer|About Confucius, ring the Qin Dynasty. FolloAbout Jackson Browne, l of Fame in|78
1374389573784|2011-10-18T11:49:52.393+0000|14.192.42.3|Firefox|maybe|5
1374389573800|2011-10-15T16:00:03.748+0000|14.192.172.177|Internet Explorer|About Wolfgang Amadeus Mozart, s survived by hAbout Elvis Costello, ominated for thAbout|88
1786706434264|2012-04-29T03:03:06.400+0000|14.192.172.177|Internet Explorer|About John Stuart Mill, John Stuart Mill, FAbout Johannes Brahms,  them into a RomantAbout|90
412316899562|2010-09-01T19:40:01.828+0000|62.93.169.198|Firefox|maybe|5
412316899579|2010-08-31T16:46:24.854+0000|27.131.22.113|Internet Explorer|About Mohammed Zahir Shah, hanistan, reigning for About Allentown Jail, ngfields (folk gro|90
412316899595|2010-09-01T14:39:35.057+0000|27.131.22.113|Internet Explorer|fine|4
412316899611|2010-08-31T15:17:36.442+0000|27.131.22.113|Internet Explorer|roflol|6
412316899628|2010-08-31T05:14:32.839+0000|27.131.22.113|Internet Explorer|duh|3
1099511667016|2011-05-13T22:11:03.457+0000|196.1.98.24|Chrome|About Elizabeth II, he second-longest for a British monarch; onlAbout George S. Patton,|87
2061584341336|2012-07-24T19:01:52.462+0000|192.207.195.217|Internet Explorer|thanks|6
962072713576|2011-04-02T20:31:02.756+0000|203.81.171.204|Firefox|maybe|5
824633760142|2011-01-10T09:38:09.180+0000|203.81.162.99|Chrome|I see|5
1511828527540|2011-11-15T20:19:12.008+0000|61.8.130.100|Chrome|maybe|5
962072713675|2011-04-15T00:27:23.330+0000|195.49.212.241|Firefox|cool|4
549755853275|2010-10-12T18:34:57.378+0000|195.49.212.241|Firefox|no way!|7
549755853291|2010-10-11T11:23:03.428+0000|195.49.212.241|Firefox|right|5
549755853307|2010-10-13T19:02:47.030+0000|195.49.212.241|Firefox|thx|3
549755853325|2010-10-11T16:52:03.901+0000|31.170.109.98|Firefox|fine|4
1511828528014|2011-12-09T11:41:28.301+0000|31.44.243.168|Firefox|ok|2
962072714142|2011-03-27T17:09:44.814+0000|46.21.210.113|Firefox|no|2
687194807224|2010-12-10T11:14:24.806+0000|31.150.48.104|Internet Explorer|ok|2
1786706435016|2012-04-16T02:37:05.655+0000|62.13.249.248|Firefox|About Jiang Zemin, anmen Square protests of 1989, replacingAbout Assyria, r, Ba|79
824633760728|2011-02-09T20:21:44.578+0000|14.1.110.36|Chrome|LOL|3
1236950621160|2011-09-02T07:35:56.801+0000|109.239.39.113|Firefox|maybe|5
412316900344|2010-08-30T13:27:30.559+0000|46.22.43.77|Firefox|cool|4
1924145388553|2012-05-16T23:29:12.025+0000|31.41.169.140|Chrome|right|5
1374389574681|2011-09-14T12:10:22.474+0000|62.102.148.70|Firefox|duh|3
1236950621226|2011-09-02T15:15:07.861+0000|213.55.65.79|Firefox|thanks|6
1236950621241|2011-09-02T20:54:50.681+0000|46.168.199.112|Chrome|About Patti Smith, er of Punk, her work was a fusion of rock and About Mickey Rooney, mult|90
2061584342089|2012-08-27T13:01:14.921+0000|27.24.18.3|Firefox|cool|4
549755853913|2010-09-21T10:01:47.751+0000|31.2.225.17|Firefox|LOL|3
962072714346|2011-05-03T07:48:30.754+0000|91.227.185.122|Internet Explorer|About David Lloyd George, many reforms which laid the foundations of the modern welfa|85
1786706435195|2012-03-12T12:49:36.776+0000|213.55.127.9|Internet Explorer|About Jiang Zemin, ng Zhao Ziyang as CPC General Secretary. With the waning influencAbout If You Tolerate This Your Children Wil|128
824633760908|2011-01-07T05:10:53.800+0000|217.26.154.118|Firefox|About Peter Paul Rubens, roponent of an extravagant Baroque styleAbout Rock You|79
1236950621340|2011-08-11T14:17:24.589+0000|196.20.34.16|Firefox|right|5
1374389574828|2011-09-18T04:16:45.299+0000|62.13.249.248|Firefox|yes|3
824633760956|2011-02-04T01:02:36.989+0000|89.28.26.115|Internet Explorer|About Enta da Stage, spite being critically acclaimed and having two singles that|81
824633760971|2011-02-04T20:48:57.341+0000|41.79.241.160|Internet Explorer|cool|4
1099511667931|2011-05-10T16:10:22.160+0000|41.79.241.160|Internet Explorer|great|5
549755854060|2010-09-26T23:57:16.175+0000|94.246.200.242|Chrome|About Joseph Haydn, he was one of the most celebrated composers in EuroAbout Jiang Zemin, dership, China experienced substantial developmentaAbout Mona|151
1924145388798|2012-07-02T19:20:26.683+0000|31.2.225.17|Firefox|roflol|6
1099511667983|2011-06-21T08:34:50.128+0000|77.104.156.67|Internet Explorer|About John Cage,  – August 12, 1992) was an American composer, music theorist, writer, an|89
1924145388831|2012-05-13T13:35:34.070+0000|1.185.204.46|Chrome|yes|3
687194807600|2010-11-18T01:49:38.119+0000|91.227.185.122|Internet Explorer|duh|3
1511828528450|2011-12-12T00:35:49.311+0000|79.132.173.209|Firefox|no way!|7
962072714592|2011-05-02T00:08:55.177+0000|31.150.48.104|Internet Explorer|About Italy,  much of its post-Roman history, ItalAbout Yuan Dynasty, Great Yuan Empire was also sometimes Ab|109
1099511668080|2011-05-26T04:23:41.609+0000|1.1.56.97|Firefox|About Kind of Blue, Miles (1958) by basing the album entirely on modality, |75
962072714645|2011-03-29T18:33:36.352+0000|62.102.148.70|Firefox|About Sudan,  Defence Force. It also previously had About Kingdom of Judah,  |77
2061584342449|2012-08-10T17:54:02.481+0000|91.223.132.248|Internet Explorer|ok|2
549755854277|2010-10-11T17:18:51.830+0000|80.66.249.219|Firefox|About Cape Colony, h Africa in 1910, when it was renamed the Cape of Good Hope Province. South Africa became fully independent in 1931 by the Statute of Westminster The Cape Colon|179
1099511668181|2011-06-25T09:40:25.681+0000|31.210.136.43|Firefox|yes|3
2061584342502|2012-07-12T20:32:45.325+0000|194.204.214.88|Firefox|duh|3
1924145389047|2012-06-02T18:28:02.974+0000|196.203.147.73|Firefox|About Gamal Abdel Nasser, -imperialist About Richard Strauss, ominent conduAbout Pope Pius IX, eed papal infAbout John Major, ritish particA|140
1374389575175|2011-10-11T20:05:51.762+0000|91.227.185.122|Internet Explorer|maybe|5
1924145389079|2012-06-03T12:21:42.648+0000|31.2.225.17|Firefox|no|2
1924145389096|2012-06-05T08:21:59.306+0000|46.139.139.254|Chrome|About Manuel Noriega, er. He was military governor ofAbout Angelina Jolie, hip notable for|90
1924145389115|2012-06-04T02:55:18.366+0000|115.84.182.188|Chrome|I see|5
1924145389131|2012-06-03T02:28:27.934+0000|41.74.69.71|Firefox|no way!|7
1924145389147|2012-06-03T11:53:48.737+0000|197.255.179.214|Internet Explorer|yes|3
1511828528747|2012-01-05T09:40:50.501+0000|192.207.195.217|Internet Explorer|About George Harrison, ished an autobiography, with I Me MAbout Novgorod Republic,  Novgorod), or more o|104
1374389575291|2011-10-12T13:56:14.779+0000|14.1.110.36|Chrome|maybe|5
1511828528780|2012-01-05T08:02:49.600+0000|86.63.167.230|Chrome|no|2
1511828528796|2012-01-04T23:48:28.999+0000|196.29.42.107|Firefox|LOL|3
1374389575342|2011-10-13T03:25:50.161+0000|192.207.195.217|Internet Explorer|great|5
1924145389246|2012-06-03T15:55:41.021+0000|46.229.163.78|Internet Explorer|roflol|6
1924145389264|2012-06-02T09:56:39.286+0000|187.18.19.187|Chrome|thanks|6
1649267482336|2012-01-15T12:13:09.899+0000|1.2.44.40|Chrome|no way!|7
1374389575408|2011-10-13T04:31:29.599+0000|27.54.125.195|Internet Explorer|About Anton Chekhov,  writers aAbout Britney Spears, lbum, BlacAbout William T|78
1374389575425|2011-10-13T10:13:28.599+0000|124.19.193.73|Firefox|duh|3
1374389575440|2011-10-13T15:22:28.338+0000|31.209.179.5|Firefox|thx|3
1374389575457|2011-10-12T13:09:08.701+0000|31.135.173.108|Chrome|About Douglas MacArthur, ic theater during World WaAbout Nikita Khrushchev, dvisers. In the power struAbout Hot n Cold, in the United Kingdom, AusAbout Dance, Dance, e band's s|176
1374389575473|2011-10-13T07:00:53.006+0000|103.1.6.192|Firefox|About Charles de Gaulle, ning a membAbout Peter Hain, ated AlternAbout Barack Oba|81
1924145389379|2012-06-03T19:53:46.175+0000|80.80.230.75|Firefox|no way!|7
1924145389395|2012-06-03T06:52:13.257+0000|1.0.235.12|Chrome|no way!|7
1511828528996|2012-01-06T11:41:47.579+0000|46.190.191.108|Safari|LOL|3
1924145389428|2012-06-03T07:08:43.880+0000|46.190.191.108|Safari|cool|4
1924145389444|2012-06-04T04:40:54.839+0000|1.0.235.12|Chrome|About Jacques Chirac, e from 1995 to 20About Ricky Martin,  worldwide. He isAbout Le|84
1374389575572|2011-10-11T12:10:57.977+0000|103.1.6.192|Firefox|great|5
1924145389476|2012-06-04T17:08:19.307+0000|91.199.161.11|Safari|thx|3
1649267482548|2012-01-15T18:02:41.612+0000|49.127.199.245|Internet Explorer|yes|3
1374389575620|2011-10-13T09:58:44.376+0000|61.11.80.230|Firefox|About Herbert Hoover, ce, Hoover tried to cAbout Claudius, d up to twenty edictsAb|82
1924145389524|2012-06-04T00:08:59.921+0000|91.216.166.11|Firefox|good|4
1924145389542|2012-06-03T03:46:31.717+0000|46.19.159.176|Safari|no|2
1924145389558|2012-06-03T09:47:41.953+0000|94.246.200.242|Chrome|About Pope Pius IX, Catholic ChurcAbout Gloria Macapagal-Arroyo, he growing oppA|80
1924145389573|2012-06-03T11:23:21.751+0000|49.194.133.201|Safari|ok|2
1511828529174|2012-01-06T05:17:14.418+0000|49.194.133.201|Safari|right|5
1649267482662|2012-01-15T10:54:17.001+0000|62.63.235.185|Opera|yes|3
1924145389623|2012-06-03T17:31:55.990+0000|91.227.185.122|Internet Explorer|About Raphael, a; the consecrationAbout Manuel Noriega, laundering in AprilAbout Blow by Blow, e Billboard 200 andAbout From the Mu|131
1511828529223|2012-01-05T05:51:21.443+0000|79.132.173.209|Firefox|yes|3
1924145389655|2012-06-03T02:22:24.260+0000|217.26.154.118|Firefox|I see|5
1374389575783|2011-10-14T16:24:50.712+0000|196.29.42.107|Firefox|About Elton John, n 17 February 1971 by the RIAA. In theAbout World Painted|75
2061584343385|2012-08-26T10:55:02.389+0000|200.0.87.40|Internet Explorer|thanks|6
1236950622571|2011-07-08T11:14:54.734+0000|117.55.203.45|Firefox|maybe|5
2061584343420|2012-08-22T13:03:21.567+0000|31.107.169.154|Internet Explorer|About Virginia Woolf, literary figures of the twentieth centurAbout Calvin Cool|79
549755855245|2010-09-16T18:07:22.677+0000|31.25.40.80|Firefox|roflol|6
1511828529573|2012-01-05T10:10:57.437+0000|31.132.200.194|Firefox|I see|5
